"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,2.00,56724.00,112.00,59.00,87.00,4184.00,252.00,103.00,84.00,"Alaska Airlines Inc.","AS","ADQ","ANC",6,"621",3,1994,1,1,1,"F",
0.00,1.00,34626.00,120.00,28.00,1868.00,0.00,252.00,47.00,43.00,"Markair Inc.","BF","ADQ","ANC",6,"620",1,1994,1,1,1,"F",
0.00,1.00,19487.00,67.00,19.00,782.00,394.00,289.00,72.00,60.00,"Reeve Aleutian Airways Inc.","RV","AKN","ANC",5,"550",3,1994,1,1,1,"F",
0.00,2.00,59370.00,48.00,7.00,3449.00,294.00,289.00,129.00,111.00,"Markair Inc.","BF","AKN","ANC",6,"621",3,1994,1,1,1,"F",
0.00,13.00,392022.00,368.00,175.00,6392.00,5027.00,289.00,694.00,577.00,"Alaska Airlines Inc.","AS","AKN","ANC",6,"621",3,1994,1,1,1,"F",
0.00,1.00,29750.00,109.00,58.00,0.00,718.00,71.00,39.00,34.00,"Markair Inc.","BF","AKN","DLG",6,"621",1,1994,1,1,1,"F",
0.00,1.00,27540.00,72.00,72.00,247.00,0.00,503.00,87.00,79.00,"Alaska Airlines Inc.","AS","AKN","DUT",6,"621",3,1994,1,1,2,"F",
0.00,1.00,8000.00,34.00,11.00,0.00,0.00,145.00,48.00,31.00,"Business Express","HQ","ALB","BOS",4,"456",1,1994,1,1,1,"F",
0.00,2.00,63648.00,256.00,66.00,1226.00,1185.00,288.00,134.00,116.00,"US Airways Inc.","US","ALB","BWI",6,"619",1,1994,1,1,1,"F",
0.00,1.00,4000.00,19.00,6.00,0.00,0.00,145.00,58.00,46.00,"Business Express","HQ","ALB","JFK",4,"405",1,1994,1,1,1,"F",
0.00,1.00,8000.00,34.00,10.00,0.00,0.00,136.00,52.00,31.00,"Business Express","HQ","ALB","LGA",4,"456",1,1994,1,1,1,"F",
0.00,1.00,32824.00,128.00,46.00,0.00,783.00,1073.00,175.00,165.00,"US Airways Inc.","US","ALB","MCO",6,"619",1,1994,1,1,3,"F",
0.00,1.00,36924.00,141.00,31.00,12.00,200.00,1073.00,203.00,193.00,"US Airways Inc.","US","ALB","MCO",6,"655",1,1994,1,1,3,"F",
0.00,1.00,32824.00,128.00,95.00,0.00,837.00,367.00,90.00,62.00,"US Airways Inc.","US","ALB","PIT",6,"619",1,1994,1,1,1,"F",
0.00,1.00,27780.00,110.00,17.00,0.00,376.00,407.00,102.00,93.00,"US Airways Inc.","US","ALB","RIC",6,"620",1,1994,1,1,1,"F",
0.00,1.00,31824.00,128.00,46.00,1603.00,350.00,119.00,41.00,27.00,"US Airways Inc.","US","ALB","SYR",6,"619",1,1994,1,1,1,"F",
0.00,1.00,33945.00,141.00,85.00,424.00,0.00,313.00,60.00,48.00,"America West Airlines Inc.","HP","AMA","DFW",6,"619",1,1994,1,1,1,"F",
0.00,2.00,56724.00,112.00,94.00,602.00,2422.00,252.00,120.00,83.00,"Alaska Airlines Inc.","AS","ANC","ADQ",6,"621",3,1994,1,1,1,"F",
0.00,1.00,34626.00,120.00,35.00,0.00,0.00,252.00,55.00,42.00,"Markair Inc.","BF","ANC","ADQ",6,"620",1,1994,1,1,1,"F",
0.00,1.00,29750.00,109.00,90.00,0.00,918.00,289.00,92.00,83.00,"Markair Inc.","BF","ANC","AKN",6,"621",1,1994,1,1,1,"F",
0.00,2.00,55902.00,128.00,75.00,823.00,7644.00,289.00,198.00,168.00,"Alaska Airlines Inc.","AS","ANC","AKN",6,"621",3,1994,1,1,1,"F",
0.00,70.00,2054003.00,2462.00,1424.00,160622.00,840143.00,399.00,5219.00,4330.00,"Alaska Airlines Inc.","AS","ANC","BET",6,"621",3,1994,1,1,1,"F",
0.00,1.00,38600.00,143.00,13.00,232.00,6181.00,399.00,82.00,61.00,"Alaska Airlines Inc.","AS","ANC","BET",7,"715",1,1994,1,1,1,"F",
0.00,10.00,337526.00,1200.00,263.00,2796.00,34472.00,399.00,736.00,620.00,"Markair Inc.","BF","ANC","BET",6,"620",1,1994,1,1,1,"F",
0.00,1.00,40907.00,156.00,86.00,0.00,808.00,1444.00,258.00,250.00,"Markair Inc.","BF","ANC","BFI",6,"617",1,1994,1,1,3,"F",
0.00,2.00,60009.00,140.00,133.00,3860.00,0.00,1444.00,422.00,389.00,"Markair Inc.","BF","ANC","BFI",6,"621",3,1994,1,1,3,"F",
0.00,1.00,30259.00,109.00,53.00,4.00,0.00,1444.00,248.00,220.00,"Markair Inc.","BF","ANC","BFI",6,"621",1,1994,1,1,3,"F",
0.00,1.00,34778.00,138.00,138.00,344.00,439.00,1444.00,230.00,210.00,"Alaska Airlines Inc.","AS","ANC","BFI",6,"655",1,1994,1,1,3,"F",
0.00,8.00,152261.00,505.00,351.00,4267.00,29980.00,621.00,1206.00,1116.00,"Reeve Aleutian Airways Inc.","RV","ANC","CDB",5,"550",3,1994,1,1,2,"F",
0.00,3.00,83442.00,200.00,45.00,10602.00,4157.00,160.00,135.00,101.00,"Alaska Airlines Inc.","AS","ANC","CDV",6,"621",3,1994,1,1,1,"F",
0.00,1.00,38600.00,143.00,48.00,915.00,1217.00,160.00,46.00,33.00,"Alaska Airlines Inc.","AS","ANC","CDV",7,"715",1,1994,1,1,1,"F",
0.00,12.00,363660.00,312.00,130.00,22847.00,168959.00,329.00,854.00,692.00,"Alaska Airlines Inc.","AS","ANC","DLG",6,"621",3,1994,1,1,1,"F",
0.00,37.00,1037106.00,2312.00,1884.00,96102.00,23306.00,792.00,4893.00,4367.00,"Alaska Airlines Inc.","AS","ANC","DUT",6,"621",3,1994,1,1,2,"F",
0.00,7.00,233648.00,840.00,607.00,896.00,552.00,792.00,918.00,848.00,"Markair Inc.","BF","ANC","DUT",6,"620",1,1994,1,1,2,"F",
