"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,2.00,72600.00,290.00,155.00,2199.00,2800.00,227.00,120.00,87.00,"Delta Air Lines Inc.","DL","CLT","ATL",7,"715",1,1994,2,5,1,"F",
0.00,1.00,37638.00,146.00,56.00,1150.00,20.00,92.00,35.00,22.00,"US Airways Inc.","US","CLT","AVL",6,"617",1,1994,2,5,1,"F",
0.00,1.00,35000.00,151.00,5.00,0.00,0.00,360.00,58.00,48.00,"US Airways Inc.","US","CLT","BWI",7,"715",1,1994,2,5,1,"F",
0.00,1.00,35500.00,138.00,38.00,0.00,1700.00,89.00,107.00,87.00,"Delta Air Lines Inc.","DL","CLT","CAE",6,"655",1,1994,2,5,1,"F",
0.00,1.00,27780.00,110.00,98.00,0.00,150.00,346.00,92.00,56.00,"US Airways Inc.","US","CLT","CMH",6,"620",1,1994,2,5,1,"F",
0.00,3.00,79500.00,309.00,136.00,266.00,500.00,370.00,221.00,174.00,"US Airways Inc.","US","CLT","DAY",6,"640",1,1994,2,5,1,"F",
0.00,1.00,31824.00,128.00,49.00,54.00,0.00,334.00,69.00,55.00,"US Airways Inc.","US","CLT","HSV",6,"619",1,1994,2,5,1,"F",
0.00,1.00,38000.00,165.00,61.00,0.00,0.00,321.00,75.00,52.00,"Private Jet Expeditions","5J","CLT","IAD",6,"655",1,1994,2,5,1,"L",
0.00,2.00,33128.00,136.00,125.00,342.00,0.00,185.00,121.00,68.00,"US Airways Inc.","US","CLT","ILM",6,"602",1,1994,2,5,1,"F",
0.00,4.00,130296.00,512.00,252.00,1076.00,0.00,185.00,191.00,127.00,"US Airways Inc.","US","CLT","ILM",6,"619",1,1994,2,5,1,"F",
0.00,2.00,75276.00,292.00,274.00,0.00,0.00,2125.00,589.00,551.00,"US Airways Inc.","US","CLT","LAX",6,"617",1,1994,2,5,5,"F",
0.00,1.00,51000.00,182.00,120.00,84.00,1800.00,543.00,113.00,76.00,"US Airways Inc.","US","CLT","LGA",6,"622",1,1994,2,5,2,"F",
0.00,1.00,16564.00,68.00,65.00,0.00,0.00,651.00,105.00,90.00,"US Airways Inc.","US","CLT","MIA",6,"602",1,1994,2,5,2,"F",
0.00,1.00,51000.00,182.00,77.00,0.00,1741.00,651.00,109.00,87.00,"US Airways Inc.","US","CLT","MIA",6,"622",1,1994,2,5,2,"F",
0.00,1.00,31824.00,128.00,55.00,320.00,0.00,190.00,52.00,35.00,"US Airways Inc.","US","CLT","OAJ",6,"619",1,1994,2,5,1,"F",
0.00,2.00,63648.00,256.00,156.00,0.00,0.00,281.00,124.00,87.00,"US Airways Inc.","US","CLT","PHF",6,"619",1,1994,2,5,1,"F",
0.00,1.00,23250.00,98.00,58.00,0.00,1765.00,447.00,84.00,63.00,"US Airways Inc.","US","CLT","PHL",6,"603",1,1994,2,5,1,"F",
0.00,15.00,477360.00,1920.00,1447.00,5591.00,2340.00,489.00,1308.00,1058.00,"US Airways Inc.","US","CLT","PNS",6,"619",1,1994,2,5,1,"F",
0.00,1.00,37638.00,146.00,69.00,0.00,0.00,130.00,39.00,27.00,"US Airways Inc.","US","CLT","RDU",6,"617",1,1994,2,5,1,"F",
0.00,16.00,509184.00,2048.00,1371.00,10743.00,18572.00,155.00,882.00,491.00,"US Airways Inc.","US","CLT","ROA",6,"619",1,1994,2,5,1,"F",
0.00,1.00,37638.00,146.00,94.00,973.00,50.00,2296.00,321.00,306.00,"US Airways Inc.","US","CLT","SFO",6,"617",1,1994,2,5,5,"F",
0.00,1.00,31824.00,128.00,29.00,0.00,0.00,387.00,69.00,56.00,"US Airways Inc.","US","CLT","TLH",6,"619",1,1994,2,5,1,"F",
0.00,1.00,31824.00,128.00,20.00,310.00,0.00,120.00,60.00,26.00,"US Airways Inc.","US","CLT","TRI",6,"619",1,1994,2,5,1,"F",
0.00,1.00,26500.00,103.00,74.00,0.00,589.00,387.00,126.00,120.00,"US Airways Inc.","US","CMH","AVP",6,"640",1,1994,2,5,1,"F",
0.00,1.00,26510.00,130.00,6.00,0.00,0.00,112.00,40.00,25.00,"Ryan International Airlines","RYQ","CMH","CLE",6,"616",1,1994,2,5,1,"L",
0.00,1.00,27780.00,110.00,81.00,0.00,2.00,346.00,62.00,50.00,"US Airways Inc.","US","CMH","CLT",6,"620",1,1994,2,5,1,"F",
0.00,1.00,45490.00,182.00,111.00,0.00,1.00,116.00,31.00,23.00,"Delta Air Lines Inc.","DL","CMH","CVG",6,"622",1,1994,2,5,1,"F",
0.00,1.00,31965.00,129.00,62.00,0.00,34.00,322.00,60.00,54.00,"America West Airlines Inc.","HP","CMH","DCA",6,"619",1,1994,2,5,1,"F",
0.00,7.00,222600.00,884.00,532.00,1716.00,11987.00,1167.00,1280.00,1129.00,"United Air Lines Inc.","UA","CMH","DEN",6,"619",1,1994,2,5,3,"F",
0.00,1.00,26500.00,103.00,70.00,0.00,41.00,802.00,113.00,106.00,"US Airways Inc.","US","CMH","MCO",6,"640",1,1994,2,5,2,"F",
0.00,1.00,38110.00,148.00,68.00,0.00,0.00,802.00,114.00,102.00,"America West Airlines Inc.","HP","CMH","MCO",6,"694",1,1994,2,5,2,"F",
0.00,1.00,36560.00,147.00,112.00,133.00,43.00,296.00,101.00,74.00,"United Air Lines Inc.","UA","CMH","ORD",7,"715",1,1994,2,5,1,"F",
0.00,2.00,57760.00,244.00,59.00,120.00,0.00,405.00,156.00,120.00,"America West Airlines Inc.","HP","CMH","PHL",6,"620",1,1994,2,5,1,"F",
0.00,1.00,36560.00,147.00,146.00,0.00,1510.00,405.00,71.00,61.00,"United Air Lines Inc.","UA","CMH","PHL",7,"715",1,1994,2,5,1,"F",
0.00,1.00,36924.00,143.00,55.00,338.00,81.00,244.00,44.00,36.00,"US Airways Inc.","US","CMH","TRI",6,"655",1,1994,2,5,1,"F",
0.00,1.00,28880.00,122.00,112.00,40.00,340.00,67.00,66.00,18.00,"America West Airlines Inc.","HP","COS","DEN",6,"620",1,1994,2,5,1,"F",
0.00,1.00,33753.00,139.00,79.00,2609.00,786.00,67.00,39.00,21.00,"Continental Air Lines Inc.","CO","COS","DEN",6,"655",1,1994,2,5,1,"F",
0.00,1.00,88840.00,287.00,254.00,2134.00,1960.00,67.00,31.00,21.00,"United Air Lines Inc.","UA","COS","DEN",7,"730",1,1994,2,5,1,"F",
0.00,1.00,38601.00,181.00,145.00,5645.00,0.00,923.00,145.00,130.00,"Express One International Inc.","JKQ","COS","VBG",7,"715",1,1994,2,5,2,"L",
0.00,1.00,36924.00,141.00,36.00,0.00,74.00,164.00,41.00,30.00,"US Airways Inc.","US","CRW","PIT",6,"655",1,1994,2,5,1,"F",
0.00,1.00,23000.00,110.00,34.00,0.00,85.00,114.00,36.00,26.00,"US Airways Inc.","US","CRW","ROA",6,"620",1,1994,2,5,1,"F",
0.00,1.00,30820.00,134.00,7.00,0.00,0.00,83.00,42.00,25.00,"Trans World Airways LLC","TW","CSG","ATL",7,"715",1,1994,2,5,1,"F",
0.00,1.00,37610.00,145.00,102.00,168.00,770.00,1301.00,198.00,173.00,"Delta Air Lines Inc.","DL","CVG","BIL",7,"715",1,1994,2,5,3,"F",
0.00,1.00,35500.00,138.00,90.00,282.00,50.00,230.00,86.00,71.00,"Delta Air Lines Inc.","DL","CVG","BNA",6,"655",1,1994,2,5,1,"F",
0.00,1.00,26510.00,130.00,30.00,0.00,0.00,116.00,40.00,25.00,"Ryan International Airlines","RYQ","CVG","CMH",6,"616",1,1994,2,5,1,"L",
0.00,1.00,36300.00,145.00,112.00,2056.00,100.00,411.00,74.00,57.00,"Delta Air Lines Inc.","DL","CVG","DCA",7,"715",1,1994,2,5,1,"F",
0.00,15.00,553069.00,2461.00,1462.00,0.00,5521.00,1080.00,2537.00,2265.00,"Markair Inc.","BF","CVG","DEN",6,"617",1,1994,2,5,3,"F",
0.00,16.00,589819.00,2627.00,1420.00,1050.00,400.00,388.00,1220.00,901.00,"Markair Inc.","BF","CVG","IAD",6,"617",1,1994,2,5,1,"F",
0.00,1.00,35500.00,138.00,34.00,0.00,0.00,555.00,186.00,127.00,"Delta Air Lines Inc.","DL","CVG","JAN",6,"655",1,1994,2,5,2,"F",
0.00,1.00,36300.00,145.00,48.00,0.00,100.00,614.00,95.00,77.00,"Delta Air Lines Inc.","DL","CVG","JAX",7,"715",1,1994,2,5,2,"F",
0.00,3.00,110210.00,435.00,78.00,210.00,3226.00,70.00,94.00,57.00,"Delta Air Lines Inc.","DL","CVG","LEX",7,"715",1,1994,2,5,1,"F",
0.00,1.00,37610.00,145.00,70.00,0.00,230.00,403.00,116.00,108.00,"Delta Air Lines Inc.","DL","CVG","MEM",7,"715",1,1994,2,5,1,"F",
