"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,25450.00,100.00,44.00,0.00,0.00,67.00,86.00,25.00,"Northwest Airlines Inc.","NW","ABE","EWR",6,"640",1,1994,4,11,1,"F",
0.00,1.00,38630.00,146.00,55.00,0.00,0.00,82.00,54.00,35.00,"Northwest Airlines Inc.","NW","ABE","LGA",7,"715",1,1994,4,11,1,"F",
0.00,1.00,31800.00,126.00,103.00,0.00,0.00,654.00,112.00,105.00,"United Air Lines Inc.","UA","ABE","ORD",6,"619",1,1994,4,11,2,"F",
0.00,2.00,75220.00,290.00,164.00,0.00,345.00,569.00,181.00,148.00,"Delta Air Lines Inc.","DL","ABQ","DFW",7,"715",1,1994,4,11,2,"F",
0.00,2.00,76220.00,296.00,127.00,470.00,65.00,328.00,150.00,120.00,"America West Airlines Inc.","HP","ABQ","PHX",6,"694",1,1994,4,11,1,"F",
0.00,1.00,31824.00,128.00,93.00,0.00,2445.00,328.00,74.00,61.00,"US Airways Inc.","US","ABQ","PHX",6,"619",1,1994,4,11,1,"F",
0.00,2.00,75276.00,292.00,227.00,0.00,1180.00,328.00,156.00,119.00,"US Airways Inc.","US","ABQ","PHX",6,"617",1,1994,4,11,1,"F",
0.00,1.00,25450.00,100.00,55.00,0.00,525.00,321.00,66.00,54.00,"Northwest Airlines Inc.","NW","ABQ","TUS",6,"640",1,1994,4,11,1,"F",
0.00,1.00,6493.00,30.00,27.00,0.00,0.00,81.00,95.00,87.00,"ExpressJet Airlines LLC","EV","ABY","CSG",4,"461",1,1994,4,11,1,"F",
0.00,3.00,18489.00,90.00,18.00,0.00,0.00,86.00,286.00,251.00,"ExpressJet Airlines LLC","EV","ABY","MCN",4,"461",1,1994,4,11,1,"F",
0.00,1.00,6163.00,30.00,29.00,0.00,0.00,89.00,54.00,35.00,"ExpressJet Airlines LLC","EV","ACT","DFW",4,"461",1,1994,4,11,1,"F",
0.00,1.00,34359.00,143.00,28.00,0.00,0.00,252.00,49.00,42.00,"Markair Inc.","BF","ADQ","ANC",6,"619",1,1994,4,11,1,"F",
0.00,1.00,28490.00,56.00,37.00,5540.00,50.00,252.00,51.00,41.00,"Alaska Airlines Inc.","AS","ADQ","ANC",6,"621",3,1994,4,11,1,"F",
0.00,1.00,251000.00,459.00,106.00,0.00,0.00,3376.00,484.00,438.00,"Evergreen International Inc.","EZ","ADW","EDF",8,"817",1,1994,4,11,7,"L",
0.00,1.00,35500.00,138.00,56.00,0.00,0.00,218.00,111.00,98.00,"Delta Air Lines Inc.","DL","AGS","CHA",6,"655",1,1994,4,11,1,"F",
0.00,1.00,29620.00,70.00,0.00,0.00,0.00,289.00,55.00,42.00,"Markair Inc.","BF","AKN","ANC",6,"621",3,1994,4,11,1,"F",
0.00,1.00,29750.00,109.00,23.00,0.00,0.00,289.00,52.00,46.00,"Markair Inc.","BF","AKN","ANC",6,"621",1,1994,4,11,1,"F",
0.00,2.00,55830.00,88.00,19.00,78.00,0.00,289.00,184.00,157.00,"Alaska Airlines Inc.","AS","AKN","ANC",6,"621",3,1994,4,11,1,"F",
0.00,17.00,487160.00,626.00,394.00,25652.00,116478.00,71.00,546.00,358.00,"Alaska Airlines Inc.","AS","AKN","DLG",6,"621",3,1994,4,11,1,"F",
0.00,1.00,35500.00,138.00,22.00,64.00,152.00,852.00,132.00,117.00,"Delta Air Lines Inc.","DL","ALB","ATL",6,"655",1,1994,4,11,2,"F",
0.00,1.00,36300.00,145.00,23.00,20.00,0.00,145.00,39.00,27.00,"Delta Air Lines Inc.","DL","ALB","BOS",7,"715",1,1994,4,11,1,"F",
0.00,1.00,35000.00,133.00,47.00,0.00,0.00,645.00,120.00,105.00,"Eagle Airlines","V9","ALB","CLT",6,"655",1,1994,4,11,2,"L",
0.00,1.00,38440.00,150.00,98.00,3006.00,3350.00,143.00,43.00,33.00,"Northwest Airlines Inc.","NW","ALB","EWR",6,"694",1,1994,4,11,1,"F",
0.00,1.00,38440.00,150.00,58.00,0.00,2776.00,136.00,110.00,78.00,"Northwest Airlines Inc.","NW","ALB","LGA",6,"694",1,1994,4,11,1,"F",
0.00,1.00,31800.00,126.00,23.00,200.00,2000.00,119.00,32.00,22.00,"United Air Lines Inc.","UA","ALB","SYR",6,"619",1,1994,4,11,1,"F",
0.00,1.00,26155.00,105.00,30.00,60.00,210.00,119.00,35.00,22.00,"Delta Air Lines Inc.","DL","ALB","SYR",6,"620",1,1994,4,11,1,"F",
0.00,1.00,27780.00,110.00,107.00,0.00,0.00,119.00,31.00,24.00,"US Airways Inc.","US","ALB","SYR",6,"620",1,1994,4,11,1,"F",
0.00,2.00,51257.00,132.00,24.00,9353.00,24955.00,1192.00,312.00,294.00,"Reeve Aleutian Airways Inc.","RV","ANC","ADK",7,"711",3,1994,4,11,3,"F",
0.00,1.00,34359.00,143.00,12.00,34.00,0.00,252.00,51.00,45.00,"Markair Inc.","BF","ANC","ADQ",6,"619",1,1994,4,11,1,"F",
